"Occurrences";"Url";"Vendeur";"Nom du produit";"Couleur";"Taille";"Prix";"Stock"
1;"http://www.laredoute.fr/ppdp/prod-500789589.aspx?docid=00000000000001";"La Redoute";"Lot 1 drap de bain + 1 gant 400g/m2";"Blanc";"Taille Unique";"17,99 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500809322.aspx?docid=00110000000001";"La Redoute";"E-carte cadeau La Redoute";"Bleu";"100€";"100,00 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500809322.aspx?docid=00110000000001";"La Redoute";"E-carte cadeau La Redoute";"Bleu";"10€";"10,00 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500809322.aspx?docid=00110000000001";"La Redoute";"E-carte cadeau La Redoute";"Bleu";"200€";"200,00 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500809322.aspx?docid=00110000000001";"La Redoute";"E-carte cadeau La Redoute";"Bleu";"250€";"250,00 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500809322.aspx?docid=00110000000001";"La Redoute";"E-carte cadeau La Redoute";"Bleu";"25€";"25,00 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500809322.aspx?docid=00110000000001";"La Redoute";"E-carte cadeau La Redoute";"Bleu";"30€";"30,00 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500809322.aspx?docid=00110000000001";"La Redoute";"E-carte cadeau La Redoute";"Bleu";"50€";"50,00 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500809322.aspx?docid=00110000000001";"La Redoute";"E-carte cadeau La Redoute";"Rouge";"100€";"100,00 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500809322.aspx?docid=00110000000001";"La Redoute";"E-carte cadeau La Redoute";"Rouge";"10€";"10,00 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500809322.aspx?docid=00110000000001";"La Redoute";"E-carte cadeau La Redoute";"Rouge";"200€";"200,00 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500809322.aspx?docid=00110000000001";"La Redoute";"E-carte cadeau La Redoute";"Rouge";"250€";"250,00 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500809322.aspx?docid=00110000000001";"La Redoute";"E-carte cadeau La Redoute";"Rouge";"25€";"25,00 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500809322.aspx?docid=00110000000001";"La Redoute";"E-carte cadeau La Redoute";"Rouge";"30€";"30,00 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500809322.aspx?docid=00110000000001";"La Redoute";"E-carte cadeau La Redoute";"Rouge";"50€";"50,00 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-504111959.aspx?docid=00000000000001";"La Redoute";"DRAP DE BAIN ENFANT ÉTOILES";"Bleu Imprimé";"70X140 cm";"14,32 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-504111959.aspx?docid=00000000000001";"La Redoute";"DRAP DE BAIN ENFANT ÉTOILES";"Gris Moyen/Imprimé";"70X140 cm";"14,32 €";"En stock."
