"Occurrences";"Url";"Vendeur";"Nom du produit";"Couleur";"Taille";"Prix";"Stock"
3;"http://www.laredoute.fr/ppdp/prod-500772666.aspx?docid=00000000000001";"La Redoute";"Nappe unie pur coton sergé, traité anti-taches";"Gris";"180x180 cm";"16,24 €";""
3;"http://www.laredoute.fr/ppdp/prod-500772666.aspx?docid=00000000000001";"La Redoute";"Nappe unie pur coton sergé, traité anti-taches";"Marron Taupe";"150X150 cm";"9,74 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500772666.aspx?docid=00000000000001";"La Redoute";"Nappe unie pur coton sergé, traité anti-taches";"Marron Taupe";"150X200 cm";"16,24 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500772666.aspx?docid=00000000000001";"La Redoute";"Nappe unie pur coton sergé, traité anti-taches";"Marron Taupe";"150X250 cm";"18,19 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500772666.aspx?docid=00000000000001";"La Redoute";"Nappe unie pur coton sergé, traité anti-taches";"Marron Taupe";"150X300 cm";"19,49 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500772666.aspx?docid=00000000000001";"La Redoute";"Nappe unie pur coton sergé, traité anti-taches";"Marron Taupe";"180x180 cm";"16,24 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500772666.aspx?docid=00000000000001";"La Redoute";"Nappe unie pur coton sergé, traité anti-taches";"Rose Framboise";"150X150 cm";"9,74 €";""
3;"http://www.laredoute.fr/ppdp/prod-500772666.aspx?docid=00000000000001";"La Redoute";"Nappe unie pur coton sergé, traité anti-taches";"Rose Framboise";"150X200 cm";"16,24 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500772666.aspx?docid=00000000000001";"La Redoute";"Nappe unie pur coton sergé, traité anti-taches";"Rose Framboise";"150X250 cm";"18,19 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500772666.aspx?docid=00000000000001";"La Redoute";"Nappe unie pur coton sergé, traité anti-taches";"Rose Framboise";"150X300 cm";"19,49 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500772666.aspx?docid=00000000000001";"La Redoute";"Nappe unie pur coton sergé, traité anti-taches";"Rose Framboise";"180x180 cm";"16,24 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500772666.aspx?docid=00000000000001";"La Redoute";"Nappe unie pur coton sergé, traité anti-taches";"Rose Poudré";"150X150 cm";"9,74 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500772666.aspx?docid=00000000000001";"La Redoute";"Nappe unie pur coton sergé, traité anti-taches";"Rose Poudré";"150X200 cm";"16,24 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500772666.aspx?docid=00000000000001";"La Redoute";"Nappe unie pur coton sergé, traité anti-taches";"Rose Poudré";"150X250 cm";"18,19 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500772666.aspx?docid=00000000000001";"La Redoute";"Nappe unie pur coton sergé, traité anti-taches";"Rose Poudré";"150X300 cm";"19,49 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500772666.aspx?docid=00000000000001";"La Redoute";"Nappe unie pur coton sergé, traité anti-taches";"Rose Poudré";"180x180 cm";"16,24 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500772666.aspx?docid=00000000000001";"La Redoute";"Nappe unie pur coton sergé, traité anti-taches";"Rouge";"150X150 cm";"9,74 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500772666.aspx?docid=00000000000001";"La Redoute";"Nappe unie pur coton sergé, traité anti-taches";"Rouge";"150X200 cm";"16,24 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500772666.aspx?docid=00000000000001";"La Redoute";"Nappe unie pur coton sergé, traité anti-taches";"Rouge";"150X250 cm";"18,19 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500772666.aspx?docid=00000000000001";"La Redoute";"Nappe unie pur coton sergé, traité anti-taches";"Rouge";"150X300 cm";"19,49 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500772666.aspx?docid=00000000000001";"La Redoute";"Nappe unie pur coton sergé, traité anti-taches";"Rouge";"180x180 cm";"16,24 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500772666.aspx?docid=00000000000001";"La Redoute";"Nappe unie pur coton sergé, traité anti-taches";"Violine";"150X150 cm";"9,74 €";""
3;"http://www.laredoute.fr/ppdp/prod-500772666.aspx?docid=00000000000001";"La Redoute";"Nappe unie pur coton sergé, traité anti-taches";"Violine";"150X200 cm";"16,24 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500772666.aspx?docid=00000000000001";"La Redoute";"Nappe unie pur coton sergé, traité anti-taches";"Violine";"150X250 cm";"18,19 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500772666.aspx?docid=00000000000001";"La Redoute";"Nappe unie pur coton sergé, traité anti-taches";"Violine";"150X300 cm";"19,49 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500772666.aspx?docid=00000000000001";"La Redoute";"Nappe unie pur coton sergé, traité anti-taches";"Violine";"180x180 cm";"16,24 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500772666.aspx?docid=00020000000001";"La Redoute";"Nappe unie pur coton sergé, traité anti-taches";"Bleu Cyan";"150X150 cm";"6,75 €";""
3;"http://www.laredoute.fr/ppdp/prod-500772666.aspx?docid=00020000000001";"La Redoute";"Nappe unie pur coton sergé, traité anti-taches";"Bleu Cyan";"150X200 cm";"11,25 €";""
3;"http://www.laredoute.fr/ppdp/prod-500772666.aspx?docid=00020000000001";"La Redoute";"Nappe unie pur coton sergé, traité anti-taches";"Bleu Cyan";"180x180 cm";"11,25 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500772666.aspx?docid=00020000000001";"La Redoute";"Nappe unie pur coton sergé, traité anti-taches";"Orange Mandarine";"150X200 cm";"12,49 €";""
3;"http://www.laredoute.fr/ppdp/prod-500772666.aspx?docid=00020000000001";"La Redoute";"Nappe unie pur coton sergé, traité anti-taches";"Orange Mandarine";"150X250 cm";"13,99 €";""
3;"http://www.laredoute.fr/ppdp/prod-500772666.aspx?docid=00020000000001";"La Redoute";"Nappe unie pur coton sergé, traité anti-taches";"Orange Mandarine";"150X300 cm";"14,99 €";""
3;"http://www.laredoute.fr/ppdp/prod-500772666.aspx?docid=00020000000001";"La Redoute";"Nappe unie pur coton sergé, traité anti-taches";"Orange Mandarine";"180x180 cm";"12,49 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500772666.aspx?docid=00110000000001";"La Redoute";"Nappe unie pur coton sergé, traité anti-taches";"Vert Olive";"150X150 cm";"7,50 €";""
3;"http://www.laredoute.fr/ppdp/prod-500772666.aspx?docid=00110000000001";"La Redoute";"Nappe unie pur coton sergé, traité anti-taches";"Vert Olive";"150X200 cm";"12,50 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500772666.aspx?docid=00110000000001";"La Redoute";"Nappe unie pur coton sergé, traité anti-taches";"Vert Olive";"150X250 cm";"14,00 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500772666.aspx?docid=00110000000001";"La Redoute";"Nappe unie pur coton sergé, traité anti-taches";"Vert Olive";"150X300 cm";"15,00 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500772666.aspx?docid=00110000000001";"La Redoute";"Nappe unie pur coton sergé, traité anti-taches";"Vert Olive";"180x180 cm";"12,50 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500774703.aspx?docid=00000000000001";"La Redoute";"Nappe en métis, BORDER";"Bleu Orage";"150X150 cm";"24,49 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500774703.aspx?docid=00000000000001";"La Redoute";"Nappe en métis, BORDER";"Bleu Orage";"150X200 cm";"31,49 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500774703.aspx?docid=00000000000001";"La Redoute";"Nappe en métis, BORDER";"Bleu Orage";"150X250 cm";"38,49 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500774703.aspx?docid=00000000000001";"La Redoute";"Nappe en métis, BORDER";"Bleu Orage";"150X300 cm";"45,49 €";"En stock."
