"Url";"Vendeur";"Nom du produit";"Couleur";"Taille";"Prix";"Stock"
"http://www.laredoute.fr/ppdp/prod-500074232.aspx?docid=00000000000001";"Blanc Cerise";"Drap plat - lin lavé - uni taupe";"Taupe";"180X290 cm";"92,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500162025.aspx?docid=00000000000001";"Toilinux";"Drap plat - 180 x 290 cm - Anis";"Anis";"180X290 cm";"17,69 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500169594.aspx?docid=00000000000001";"Le Matelas";"Drap Plat Blanc 100% Coton";"Blanc";"180X290 cm";"31,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500169594.aspx?docid=00000000000001";"Le Matelas";"Drap Plat Blanc 100% Coton";"Blanc";"240x310 cm";"32,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500296704.aspx?docid=00000000000001";"Sylvie Thiriez";"Drap brodé Jeu d&#39;ombres / 180/290";"Couleur Unique";"180X290 cm";"78,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500390886.aspx?docid=00000000000001";"Sylvie Thiriez";"Drap 270x300 Lin stone washed JEUNE POUSSE";"Couleur Unique";"270X310 cm";"185,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500390898.aspx?docid=00000000000001";"Sylvie Thiriez";"Drap 270x300 Lin stone washed PIMENT";"Couleur Unique";"270X310 cm";"185,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500390899.aspx?docid=00000000000001";"Sylvie Thiriez";"Drap 270x300 Lin stone washed AVOINE";"Couleur Unique";"270X310 cm";"185,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500423069.aspx?docid=00000000000001";"Home Maison";"Drap Calista à imprimés "pois et noeud"";"Aubergine";"240x310 cm";"45,67 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500423378.aspx?docid=00000000000001";"Home Maison";"Drap New York à imprimés";"Gris";"240x310 cm";"45,67 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500423930.aspx?docid=00000000000001";"Home Maison";"Drap next à imprimé rayures";"Blanc";"240x310 cm";"41,61 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500425854.aspx?docid=00000000000001";"Home Maison";"Drap fauvette à imprimés";"Rose";"180X290 cm";"39,51 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500426426.aspx?docid=00000000000001";"Sylvie Thiriez";"Drap brodé EMPREINTES / 240/310";"Couleur Unique";"240X300 cm";"79,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500443803.aspx?docid=00000000000001";"Olivier Desforges";"Drap plat Alcôve  Aqua";"Aqua";"180X290 cm";"49,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500443803.aspx?docid=00000000000001";"Olivier Desforges";"Drap plat Alcôve  Aqua";"Aqua";"240x310 cm";"59,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500444037.aspx?docid=00000000000001";"Olivier Desforges";"Drap plat Baptiste  Ardoise";"Gris";"180X290 cm";"83,30 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500444037.aspx?docid=00000000000001";"Olivier Desforges";"Drap plat Baptiste  Ardoise";"Gris";"240x310 cm";"104,30 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500444037.aspx?docid=00000000000001";"Olivier Desforges";"Drap plat Baptiste  Ardoise";"Gris";"270X310 cm";"118,30 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500444350.aspx?docid=00000000000001";"Olivier Desforges";"Drap plat Slalom  Blanc";"Blanc";"180X290 cm";"85,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500444350.aspx?docid=00000000000001";"Olivier Desforges";"Drap plat Slalom  Blanc";"Blanc";"240X300 cm";"99,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500444350.aspx?docid=00000000000001";"Olivier Desforges";"Drap plat Slalom  Blanc";"Blanc";"270x300 cm";"119,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500476403.aspx?docid=00000000000001";"Tradition des Vosges";"Drap Yop";"Yop";"180X290 cm";"42,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500476412.aspx?docid=00000000000001";"Tradition des Vosges";"Drap Taj mahal";"Imprime";"240X300 cm";"84,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500476412.aspx?docid=00000000000001";"Tradition des Vosges";"Drap Taj mahal";"Imprime";"270X310 cm";"94,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500557524.aspx?docid=00000000000001";"Anne de solène";"Drap plat Balade Tzigane";"Violet";"180X290 cm";"76,60 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500580532.aspx?docid=00000000000001";"Sylvie Thiriez";"Drap 270x300 Lin stone washed GEYSER";"Couleur Unique";"270X310 cm";"185,00 €";"En stock."
