"Occurrences";"Url";"Vendeur";"Nom du produit";"Couleur";"Taille";"Prix";"Stock"
2;"http://www.laredoute.fr/ppdp/prod-500785663.aspx?docid=00000000000001";"La Redoute";"Galette de chaise capitonnée";"Blanc Écru";"Taille Unique";"8,02 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785663.aspx?docid=00000000000001";"La Redoute";"Galette de chaise capitonnée";"Blanc";"Taille Unique";"8,02 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785663.aspx?docid=00000000000001";"La Redoute";"Galette de chaise capitonnée";"Bleu Canard";"Taille Unique";"8,02 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785663.aspx?docid=00000000000001";"La Redoute";"Galette de chaise capitonnée";"Bleu Indigo";"Taille Unique";"8,02 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785663.aspx?docid=00000000000001";"La Redoute";"Galette de chaise capitonnée";"Gris Anthracite";"Taille Unique";"8,02 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785663.aspx?docid=00000000000001";"La Redoute";"Galette de chaise capitonnée";"Gris Nuage";"Taille Unique";"8,02 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785663.aspx?docid=00000000000001";"La Redoute";"Galette de chaise capitonnée";"Marron Taupe";"Taille Unique";"8,02 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785663.aspx?docid=00000000000001";"La Redoute";"Galette de chaise capitonnée";"Prune";"Taille Unique";"8,02 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785663.aspx?docid=00000000000001";"La Redoute";"Galette de chaise capitonnée";"Rouge Rubis";"Taille Unique";"8,02 €";"En stock."
2;"http://www.laredoute.fr/ppdp/prod-500785663.aspx?docid=00020000000001";"La Redoute";"Galette de chaise capitonnée";"Bleu Roi";"Taille Unique";"8,77 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500786114.aspx?docid=00000000000001";"La Redoute";"Housse extensible pour tabouret gaufrée, AHMIS";"Anthracite";"Taille Unique";"8,02 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500786114.aspx?docid=00000000000001";"La Redoute";"Housse extensible pour tabouret gaufrée, AHMIS";"Beige Ficelle";"Taille Unique";"8,02 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500786114.aspx?docid=00000000000001";"La Redoute";"Housse extensible pour tabouret gaufrée, AHMIS";"Blanc Écru";"Taille Unique";"8,02 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500786114.aspx?docid=00000000000001";"La Redoute";"Housse extensible pour tabouret gaufrée, AHMIS";"Gris";"Taille Unique";"8,02 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500786114.aspx?docid=00000000000001";"La Redoute";"Housse extensible pour tabouret gaufrée, AHMIS";"Marron Taupe";"Taille Unique";"8,02 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500786114.aspx?docid=00000000000001";"La Redoute";"Housse extensible pour tabouret gaufrée, AHMIS";"Noir";"Taille Unique";"8,02 €";"En stock."
1;"http://www.laredoute.fr/ppdp/prod-500786114.aspx?docid=00000000000001";"La Redoute";"Housse extensible pour tabouret gaufrée, AHMIS";"Rouge";"Taille Unique";"8,02 €";"En stock."
