"Url";"Vendeur";"Nom du produit";"Couleur";"Taille";"Prix";"Stock"
"http://www.laredoute.fr/ppdp/prod-500772575.aspx?docid=00110000000001";"La Redoute";"Vitrage droit Morino";"Beige Taupe Clair";"90X60 cm";"4,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500772575.aspx?docid=00110000000001";"La Redoute";"Vitrage droit Morino";"Beige Taupe Clair";"120X45 cm";"4,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500772575.aspx?docid=00110000000001";"La Redoute";"Vitrage droit Morino";"Beige Taupe Clair";"120X60 cm";"5,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500772575.aspx?docid=00110000000001";"La Redoute";"Vitrage droit Morino";"Beige Taupe Clair";"160X45 cm";"5,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500772575.aspx?docid=00110000000001";"La Redoute";"Vitrage droit Morino";"Beige Taupe Clair";"160X60 cm";"6,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500775638.aspx?docid=00000000000001";"La Redoute";"Voilage dévoré à larges rayures Linda";"Marron Taupe Foncé";"180X140 cm";"13,99 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500775638.aspx?docid=00000000000001";"La Redoute";"Voilage dévoré à larges rayures Linda";"Marron Taupe Foncé";"250X140 cm";"19,59 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500775638.aspx?docid=00000000000001";"La Redoute";"Voilage dévoré à larges rayures Linda";"Gris";"180X140 cm";"19,99 €";""
"http://www.laredoute.fr/ppdp/prod-500775638.aspx?docid=00000000000001";"La Redoute";"Voilage dévoré à larges rayures Linda";"Gris";"250X140 cm";"27,99 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500788713.aspx?docid=00000000000001";"La Redoute";"Voilage jacquard géométrique, Zimba";"Gris";"180X140 cm";"11,99 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500788713.aspx?docid=00000000000001";"La Redoute";"Voilage jacquard géométrique, Zimba";"Gris";"250X140 cm";"16,79 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500788713.aspx?docid=00000000000001";"La Redoute";"Voilage jacquard géométrique, Zimba";"Gris";"350X140 cm";"19,19 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500788713.aspx?docid=00000000000001";"La Redoute";"Voilage jacquard géométrique, Zimba";"Blanc";"180X140 cm";"11,99 €";""
"http://www.laredoute.fr/ppdp/prod-500788713.aspx?docid=00000000000001";"La Redoute";"Voilage jacquard géométrique, Zimba";"Blanc";"250X140 cm";"16,79 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500788713.aspx?docid=00000000000001";"La Redoute";"Voilage jacquard géométrique, Zimba";"Blanc";"350X140 cm";"19,19 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500787685.aspx?docid=00000000000001";"La Redoute";"Voilage, effet broderie Fulvia";"Ecru";"180X140 cm";"22,74 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500787685.aspx?docid=00000000000001";"La Redoute";"Voilage, effet broderie Fulvia";"Ecru";"250X140 cm";"25,99 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500787685.aspx?docid=00110000000001";"La Redoute";"Voilage, effet broderie Fulvia";"Beige";"180X140 cm";"19,25 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500787685.aspx?docid=00110000000001";"La Redoute";"Voilage, effet broderie Fulvia";"Beige";"250X140 cm";"22,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500786288.aspx?docid=00000000000001";"La Redoute";"Voilage effet lin, MERIZA";"Blanc/Anthracite";"180X140 cm";"17,49 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500786288.aspx?docid=00000000000001";"La Redoute";"Voilage effet lin, MERIZA";"Blanc/Anthracite";"250X140 cm";"20,99 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500786288.aspx?docid=00000000000001";"La Redoute";"Voilage effet lin, MERIZA";"Blanc/Anthracite";"350X140 cm";"24,49 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500786288.aspx?docid=00000000000001";"La Redoute";"Voilage effet lin, MERIZA";"Blanc Écru/Taupe Clair";"180X140 cm";"17,49 €";""
"http://www.laredoute.fr/ppdp/prod-500786288.aspx?docid=00000000000001";"La Redoute";"Voilage effet lin, MERIZA";"Blanc Écru/Taupe Clair";"250X140 cm";"20,99 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500786288.aspx?docid=00000000000001";"La Redoute";"Voilage effet lin, MERIZA";"Blanc Écru/Taupe Clair";"350X140 cm";"24,49 €";""
"http://www.laredoute.fr/ppdp/prod-500786288.aspx?docid=00000000000001";"La Redoute";"Voilage effet lin, MERIZA";"Anthracite/Blanc";"180X140 cm";"14,99 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500786288.aspx?docid=00000000000001";"La Redoute";"Voilage effet lin, MERIZA";"Anthracite/Blanc";"250X140 cm";"17,99 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500786288.aspx?docid=00000000000001";"La Redoute";"Voilage effet lin, MERIZA";"Anthracite/Blanc";"350X140 cm";"20,99 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500786288.aspx?docid=00000000000001";"La Redoute";"Voilage effet lin, MERIZA";"Beige Taupe Clair/Écru";"180X140 cm";"16,24 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500786288.aspx?docid=00000000000001";"La Redoute";"Voilage effet lin, MERIZA";"Beige Taupe Clair/Écru";"250X140 cm";"19,49 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500786288.aspx?docid=00000000000001";"La Redoute";"Voilage effet lin, MERIZA";"Beige Taupe Clair/Écru";"350X140 cm";"22,74 €";""
